flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
81,281551317.462026,1126205269.848104000,0,0,3,0,59604,8426,192.168.20.106,197.253.66.36,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.35e-05,2.7e-05,1.9091883092036783e-05,0.310953,0.310953,0.310953,0.0,eth:ethertype:ip:tcp,2,1
82,0.10052,0.301560000,0,0,3,0,46654,42929,192.168.20.106,197.253.66.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2253616557,1518083534,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,3e-06,6e-06,4.242640687119286e-06,0.301554,0.301554,0.301554,0.0,eth:ethertype:ip:tcp,2,1
83,14.50661,29.013220000,0,0,2,0,46114,6881,192.168.20.106,77.219.8.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1932997007,380712442,54,54.0,54,2916.0,999999,0,0,0,0.0,14.50661,29.01322,20.515444606057166,9999,0,0,0,eth:ethertype:ip:tcp,2,0
84,5095951.533649254,1126205288.936485000,0,0,220,0,14717,43706,5.151.87.107,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1419.8095238095239,4410,31498161256.714363,54,61.07446808510638,193,32261889.81914894,-7.4e-05,0.07605485714285716,0.76104,9.508023381736555,1.4e-05,0.12903905319148937,3.414889,12.010281941880775,eth:ethertype:ip:tcp:data,126,94
85,0.0,0.000000000,0,0,1,0,36318,9138,192.168.20.106,77.219.13.144,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,579706034,67134496,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
86,24.888847666666667,74.666543000,0,0,3,0,57948,10273,192.168.20.106,41.73.107.248,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2875791439,3386260774,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888847666666667,49.493225,53.72264545360302,9999,0,0,0,eth:ethertype:ip:tcp,3,0
87,13.7380024,68.690012000,0,0,5,0,46712,2628,192.168.20.106,197.210.47.161,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2763626803,2210128218,54,54.0,54,46656.0,999999,0,0,0,0.0,13.7380024,35.839836,56.42100731174159,9999,0,0,0,eth:ethertype:ip:tcp,5,0
88,0.0,0.000000000,0,0,1,0,39602,31474,192.168.20.106,114.79.55.63,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2234923713,2008700273,122,122.0,122,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,1,0
89,17.3858365,69.543346000,0,0,4,0,57472,59107,192.168.20.106,46.97.169.143,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1557584859,2035899998,54,54.0,54,26244.0,999999,0,0,0,0.0,17.3858365,39.252908,54.150309196913106,9999,0,0,0,eth:ethertype:ip:tcp,4,0
90,0.0,0.000000000,0,0,1,0,55218,17792,192.168.20.106,41.73.105.214,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3103719718,3634987154,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
91,4939496.875433145,1126205287.598757000,0,0,227,0,58178,12760,192.168.20.106,115.69.162.57,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,61.81521739130435,148,31642847.14130435,54,1387.6444444444444,2958,34575567489.14071,0.0,0.1037106847826087,1.989258,9.444692345004455,-6e-05,0.08020145925925927,0.78282,10.748703780241652,eth:ethertype:ip:tcp:data,92,135
92,0.09260966129032255,11.483598000,0,0,124,0,56762,6882,192.168.20.106,177.149.113.237,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2492805236,2743626976,54,59.0,146,10530197.5,54,1442.0588235294117,4410,9335428232.323519,0.0,0.06714360714285714,1.843761,3.705181621533166,-4.4e-05,0.11358170588235295,1.242867,7.613723597889219,eth:ethertype:ip:tcp:bittorrent,56,68
93,0.7638329363636363,84.021623000,0,0,110,0,59774,6881,192.168.20.106,104.244.71.24,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2125187368,2806969431,54,66.41818181818182,164,12863860.909090921,54,61.945454545454545,479,11192613.490909075,0.0,0.9734484545454548,7.136475,52.5844876188889,0.322587,0.5542174181818181,1.226667,29.928268620160296,eth:ethertype:ip:tcp:bittorrent,55,55
94,0.09980222345803856,98.704399000,0,0,989,0,41990,6881,192.168.20.106,90.194.163.103,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2594603992,1442327061,54,58.440816326530616,245,816677022.4571477,54,1296.809619238477,6671,417072426440.3051,0.0,0.1138633346938775,3.215627,55.680914597222646,4.8e-05,0.08599471943887776,0.877149,42.82564323046149,eth:ethertype:ip:tcp:bittorrent,490,499
95,-396594972.4539345,-1586379889.815738000,0,1,0,0,,,,,aa:ae:08:00:45:00,40:2f:00:60:64:ef,,,66,131105.0,262144,171867908746.0,66,131105.0,262144,171867908746.0,-1586379889.815738,-396594972.4539345,1586379889.815738,1773626635.8833082,-1586379889.815738,-396594972.4539345,1586379889.815738,1773626635.8833082,eth:llc:data,4,4
96,0.0,0.000000000,0,0,1,0,47058,23557,192.168.20.106,197.210.47.169,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1006244220,1543380412,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
97,0.0,0.000000000,0,0,1,0,45504,33381,192.168.20.106,77.219.3.20,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3434503616,2888746063,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
98,35193915.23746297,1126205287.598815000,0,0,31,0,59156,49160,192.168.20.106,105.103.218.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,75,76.0,93,1669281.0,66,67.84615384615384,78,662865.2307692308,0.0,0.8680198333333332,5.616179,14.824789414254429,0.193042,0.263672,0.422816,3.1648455573803043,eth:ethertype:ip:tcp:data,18,13
99,18.844407,56.533221000,0,0,3,0,37912,6881,192.168.20.106,197.210.47.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4186097868,3728887561,54,54.0,54,11664.0,999999,0,0,0,0.0,18.844407,37.546589,40.68678580273611,9999,0,0,0,eth:ethertype:ip:tcp,3,0
100,19.839942333333333,59.519827000,0,0,3,0,59856,24874,192.168.20.106,90.137.139.124,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3862670902,3153529877,54,54.0,54,11664.0,999999,0,0,0,0.0,19.839942333333333,39.253208,42.79470368356483,9999,0,0,0,eth:ethertype:ip:tcp,3,0
101,24482723.6656823,1126205288.621386000,0,0,45,0,60914,31864,192.168.20.106,95.92.61.65,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,66.0,249,1922611.909090909,54,916.1304347826087,2958,406919426.08695644,0.0,0.18800668181818178,2.28509,3.9885975287629436,4.6e-05,0.14184530434782608,0.591534,3.1244382988522146,eth:ethertype:ip:tcp:data,22,23
102,0.10668732715376222,97.832279000,0,0,917,0,17436,45948,85.101.2.49,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,4252002818,3685609813,54,1305.6743697478992,5862,384642658310.29913,54,61.49886621315193,158,732216722.1723367,-6.4e-05,0.1220800168067227,1.260112,57.98840085663191,3e-06,0.09007299546485267,2.513161,39.633479387421445,eth:ethertype:ip:tcp:data,476,441
103,0.13836325260029725,93.118469000,0,0,673,0,32802,23646,192.168.20.106,81.140.178.191,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3726041711,3995115638,54,61.573122529644266,185,240759690.33992007,54,1452.7642857142857,13122,370526725354.5658,0.0,0.19795911462450602,4.678145,49.888673140541876,-2e-05,0.10246384047619046,0.82068,42.93269265773292,eth:ethertype:ip:tcp:data,253,420
104,0.0,0.000000000,0,0,1,0,59216,6881,192.168.20.106,77.219.4.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,570610350,1099209730,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
105,10427826.74823287,1126205288.809150000,0,0,107,0,29792,48876,86.8.23.109,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1256.3432835820895,4410,6876173752.716414,54,63.675,184,6167340.325,0.0,0.11961085074626863,0.562413,7.895763319702471,1.8e-05,0.316746675,5.11321,12.385542913640265,eth:ethertype:ip:tcp:data,67,40
106,24.746659,49.493318000,0,0,2,0,60428,22200,192.168.20.106,113.199.201.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3698325049,1145437943,84,84.0,84,7056.0,999999,0,0,0,0.0,24.746659,49.493318,34.99706078122222,9999,0,0,0,eth:ethertype:ip:tcp:data,2,0
107,5775411.737688866,1126205288.849329000,0,0,194,0,53866,42873,192.168.20.106,77.53.172.221,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,61.8974358974359,166,22715924.41025643,54,1326.1810344827586,4410,23259955118.198265,0.0,0.17718865384615382,1.961372,13.65014625911984,-8.9e-05,0.06693766379310342,0.429986,7.698711314947244,eth:ethertype:ip:tcp:data,78,116
108,0.14740033333333333,0.442201000,0,0,3,0,60490,11608,192.168.20.106,197.253.66.203,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,684209581,2718565258,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,2e-06,4e-06,2.82842712474619e-06,0.442197,0.442197,0.442197,0.0,eth:ethertype:ip:tcp,2,1
109,12.90667725,51.626709000,0,0,4,0,50176,12808,192.168.20.106,90.131.42.226,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1204942900,616089943,54,54.0,54,26244.0,999999,0,0,0,0.0,12.90667725,29.01309,40.189821311278635,9999,0,0,0,eth:ethertype:ip:tcp,4,0
110,0.0,0.000000000,0,0,1,0,37994,28271,192.168.20.106,46.97.168.138,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3374510048,4019544559,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
111,0.12112091096774201,93.868706000,0,0,775,0,56544,32296,192.168.20.106,213.89.13.218,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3836508100,380341948,54,59.1869918699187,185,474403944.1084039,54,1485.642857142857,14999,362026263521.73303,0.0,0.14101831707317092,6.341757,51.89741935553019,-4.8e-05,0.10303681527093604,0.95897,41.730323739108414,eth:ethertype:ip:tcp:data,369,406
112,0.10339443365695802,95.846640000,0,0,927,0,45719,54118,72.27.173.139,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,3700995090,1791700625,54,1338.2217821782178,7402,454901984207.7189,54,57.98341232227488,163,595897828.1966791,-6.9e-05,0.10391409702970295,1.46824,52.37316774619536,4e-06,0.10277256161137455,3.290761,43.26891330392443,eth:ethertype:ip:tcp:data,505,422
113,24.0008585,96.003434000,0,0,4,0,60628,23212,192.168.20.106,197.210.47.23,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1379580965,1320146052,54,54.0,54,26244.0,999999,0,0,0,0.0,24.0008585,54.616654,74.79630808700719,9999,0,0,0,eth:ethertype:ip:tcp,4,0
114,6435458.792984235,1126205288.772241000,0,0,174,0,63152,41966,86.125.249.206,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1317.3962264150944,4386,19134702816.584896,66,70.76470588235294,110,22479383.6470588,-3.8e-05,0.10913044339622649,0.626023,11.459999779745488,9e-06,0.1337166764705883,1.775581,8.966616539008164,eth:ethertype:ip:tcp,106,68
115,375401760.1771957,1126205280.531587000,0,0,2,0,23573,56152,43.247.41.85,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,4.1e-05,4.1e-05,4.1e-05,0.0,eth:ethertype:ip:tcp,1,1
116,23.893291,47.786582000,0,0,2,0,36290,51413,192.168.20.106,197.210.64.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1863280127,1265804082,54,54.0,54,2916.0,999999,0,0,0,0.0,23.893291,47.786582,33.790216181927015,9999,0,0,0,eth:ethertype:ip:tcp,2,0
117,0.0,0.000000000,0,0,1,0,34847,41804,43.252.14.191,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,2210097063,922153190,66,66.0,66,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
118,0.0,0.000000000,0,0,1,0,41050,51413,192.168.20.106,197.210.47.79,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,88382439,1052640325,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
119,4298493.468955309,1126205288.866291000,0,0,261,0,34284,45148,2.50.57.208,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1418.8936170212767,4386,39460261910.227036,66,69.6,100,68598191.86666656,-0.000125,0.05735449645390071,0.565885,8.030627374002037,1.1e-05,0.10961610000000005,2.221341,13.050529558155544,eth:ethertype:ip:tcp:data,141,120
120,0.14743866666666666,0.442316000,0,0,3,0,37844,5673,192.168.20.106,197.253.66.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,672544173,2117123084,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.5e-06,3e-06,2.121320343559643e-06,0.442313,0.442313,0.442313,0.0,eth:ethertype:ip:tcp,2,1
121,0.0,0.000000000,0,0,1,0,45330,46465,192.168.20.106,197.210.47.22,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3727483323,1841084764,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
122,0.11018567155756227,97.624505000,0,0,886,0,44882,51413,192.168.20.106,109.93.163.38,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,54254083,3576128426,66,70.89393939393939,169,784174043.888892,66,1304.273469387755,5666,406776239427.5689,0.0,0.1207852323232324,3.396195,47.712187496628346,-8.8e-05,0.10161949591836737,1.687454,49.692253510772744,eth:ethertype:ip:tcp:data,396,490
123,0.0,0.000000000,0,0,1,0,54376,28592,192.168.20.106,41.73.107.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,652113548,83938723,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
124,0.0,0.000000000,0,0,1,0,59868,57052,192.168.20.106,46.97.169.77,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2123684918,3714240168,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
125,0.14735866666666667,0.442076000,0,0,3,0,53410,9295,192.168.20.106,197.253.66.114,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,785253805,4000973683,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,2e-06,4e-06,2.82842712474619e-06,0.442072,0.442072,0.442072,0.0,eth:ethertype:ip:tcp,2,1
126,6909234.896314975,1126205288.099341000,0,0,162,0,44816,41088,192.168.20.106,178.149.196.40,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.164556962025316,81,20582920.708860748,54,1436.879518072289,10218,13884346844.26507,0.0,0.16449082278481014,2.279609,12.840000062187686,0.0,0.07561437349397591,0.423139,6.201551342947601,eth:ethertype:ip:tcp:data,79,83
127,0.0,0.000000000,0,0,1,0,33500,6140,192.168.20.106,77.219.12.119,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,301180767,4091514725,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
128,0.0,0.000000000,0,0,1,0,50108,19438,192.168.20.106,197.210.64.9,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,457200212,2030749138,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
129,0.0,0.000000000,0,0,1,0,60158,61166,192.168.20.106,197.210.64.133,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2834101414,1224312485,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
130,0.13956629069767443,12.002701000,0,0,86,0,48779,48838,14.200.103.63,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,2871356301,3994373926,54,1027.3333333333333,1514,2043740682.6666656,54,56.707317073170735,71,5145183.0731707355,0.0,0.2392924888888889,0.606714,10.530442091978152,8e-06,0.030110707317073174,0.37166,1.2070027505022713,eth:ethertype:ip:tcp:data,45,41
131,19.200036599999997,96.000183000,0,0,5,0,45158,15878,192.168.20.106,197.210.47.63,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3734230115,942935973,54,54.0,54,46656.0,999999,0,0,0,0.0,19.200036599999997,51.200215,78.90465286180284,9999,0,0,0,eth:ethertype:ip:tcp,5,0
132,0.0,0.000000000,0,0,1,0,37200,10639,192.168.20.106,197.210.47.232,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1227568918,2900423105,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
133,0.6904322674418606,59.377175000,0,0,86,0,42990,443,192.168.20.106,172.217.19.10,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3377179824,468960537,66,137.9,789,28949138.65,66,95.23913043478261,141,18368557.630434778,0.0,1.3735368000000001,31.084139,53.81590830733673,5e-06,0.09642832608695652,0.659672,4.341631103044732,eth:ethertype:ip:tcp,40,46
134,8.617768166666666,51.706609000,0,0,6,0,52632,51413,192.168.20.106,197.210.64.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,266212837,3972301348,54,54.0,54,72900.0,999999,0,0,0,0.0,8.617768166666666,26.880004,44.06312139243649,9999,0,0,0,eth:ethertype:ip:tcp,6,0
135,0.1199586525423729,99.085847000,0,0,826,0,33126,17445,192.168.20.106,181.169.248.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2241760502,3425013740,54,59.21705426356589,160,522478358.31007516,54,1445.2118451025058,8830,400693218403.8902,0.0,0.11130000516795878,7.190416,42.965668164652804,-4.3e-05,0.12759167425968107,2.666139,55.88575751118486,eth:ethertype:ip:tcp:data,387,439
136,0.0,0.000000000,0,0,1,0,58130,61166,192.168.20.106,197.210.47.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1226189057,2861487817,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
137,0.11051280244173153,99.572035000,0,0,901,0,61445,53220,139.168.208.96,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,2346292088,1044697363,66,1460.3683127572017,5826,501659009662.94214,66,75.14939759036145,183,967947390.6602368,-0.000132,0.15736404938271614,1.702605,76.32200608917887,4e-06,0.05564604096385543,3.353053,23.038779370130005,eth:ethertype:ip:tcp:data,486,415
138,0.0,0.000000000,0,0,1,0,57190,28889,192.168.20.106,197.210.64.18,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,586047553,3268030167,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
139,0.0,0.000000000,0,0,1,0,60574,6881,192.168.20.106,197.210.47.100,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3114250571,1574019021,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
140,-396594973.6782685,-1586379894.713074000,0,1,0,0,,,,,aa:ae:08:00:45:00,40:2f:00:60:64:ef,,,66,131105.0,262144,171867908746.0,66,131105.0,262144,171867908746.0,-1586379894.713074,-396594973.6782685,1586379894.713074,1773626641.3586962,-1586379894.713074,-396594973.6782685,1586379894.713074,1773626641.3586962,eth:llc:data,4,4
141,9793089.46861947,1126205288.891239000,0,0,114,0,22222,53566,90.192.130.37,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,985.8245614035088,1552,3048205031.859649,66,74.47368421052632,200,17393623.157894723,0.0,0.33434038596491233,1.219905,18.725493058552164,1.9e-05,0.04207673684210527,0.870794,2.3605029036700054,eth:ethertype:ip:tcp:rtpproxy,57,57
142,14.45334175,57.813367000,0,0,4,0,60714,23212,192.168.20.106,197.210.47.23,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3243616149,901524790,54,54.0,54,26244.0,999999,0,0,0,0.0,14.45334175,32.426592,45.00159170562802,9999,0,0,0,eth:ethertype:ip:tcp,4,0
143,5072996.796619568,1126205288.849544000,0,0,221,0,55534,49999,192.168.20.106,197.86.216.235,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,72.16363636363636,244,61871694.781818174,66,1395.4864864864865,4943,23563732141.459473,0.0,0.09992089090909091,2.245894,10.897945536327732,-8.7e-05,0.08503933333333333,0.761955,9.35604926907753,eth:ethertype:ip:tcp:data,110,111
144,0.12746297677419355,98.783807000,0,0,775,0,46318,35341,192.168.20.106,82.6.63.34,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,445400383,1411304649,66,71.08383233532935,189,560312415.5149693,66,1442.655328798186,13026,402931982173.17285,0.0,0.15418935329341316,2.522396,51.34687655716074,-9.6e-05,0.107221231292517,0.924315,47.1777140989635,eth:ethertype:ip:tcp:data,334,441
145,9.773153,58.638918000,0,0,6,0,39616,6072,192.168.20.106,197.253.66.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2444862893,2230637483,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,14.39913,57.596462,49.88003274643057,0.430119,0.521199,0.612279,0.5290973105214201,eth:ethertype:ip:tcp,4,2
146,24.888847333333334,74.666542000,0,0,3,0,49980,38598,192.168.20.106,46.97.168.104,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3777960724,1137918242,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888847333333334,49.493253,53.72264905927262,9999,0,0,0,eth:ethertype:ip:tcp,3,0
147,0.0,0.000000000,0,0,1,0,52006,16557,192.168.20.106,197.210.47.30,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3965638757,1336163426,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
148,0.11712273076923076,6.090382000,0,0,52,0,35306,58692,196.189.160.30,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,2492726631,1386666184,54,1486.888888888889,4410,1495459668.9629629,54,64.96,74,2430662.32,-0.000113,0.04825744444444444,0.249111,1.2575279091536873,1.6e-05,0.19149723999999996,2.324941,4.632550224505693,eth:ethertype:ip:tcp:data,27,25
149,0.0,0.000000000,0,0,1,0,36732,24848,192.168.20.106,197.210.47.105,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3563422951,837648409,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
150,0.12266869864698651,99.729652000,0,0,813,0,57526,30449,192.168.20.106,58.108.119.24,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,994038529,2723594566,54,57.835260115606935,163,398128928.2861256,54,1318.3190578158458,5862,377409946700.06525,0.0,0.12492944797687856,12.803459,43.107880078902916,2.5e-05,0.12099371092077084,1.08514,56.38364004075331,eth:ethertype:ip:tcp:data,346,467
151,0.13222500000000006,99.036525000,0,0,749,0,50170,12723,192.168.20.106,85.240.170.236,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,188315820,2515300002,66,72.11963190184049,179,549381250.6349704,66,1499.8486997635935,5826,400608889949.40094,0.0,0.14969602760736203,2.693274,48.65335990195128,-6.4e-05,0.118760330969267,1.049734,50.11738163996559,eth:ethertype:ip:tcp:data,326,423
152,20.266661,81.066644000,0,0,4,0,41334,16197,192.168.20.106,77.219.2.226,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,77632798,596442597,54,54.0,54,26244.0,999999,0,0,0,0.0,20.266661,46.079867,63.147356409007415,9999,0,0,0,eth:ethertype:ip:tcp,4,0
153,0.11974670329670341,98.072550000,0,0,819,0,59668,53007,192.168.20.106,75.155.191.176,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2614535540,496695827,66,69.92893401015229,175,755264326.6802006,66,1498.64,10146,403763564384.2664,0.0,0.12789098477157365,3.639186,50.26327286475628,0.0,0.11219647529411757,1.160375,47.571809867712076,eth:ethertype:ip:tcp:data,394,425
154,0.18913333333333335,0.567400000,0,0,3,0,38664,42929,192.168.20.106,197.253.66.115,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1537955245,3172085527,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,4e-06,8e-06,5.65685424949238e-06,0.567392,0.567392,0.567392,0.0,eth:ethertype:ip:tcp,2,1
155,15.146785666666666,45.440357000,0,0,3,0,45516,28374,192.168.20.106,77.219.2.48,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2453797904,1896538436,54,54.0,54,11664.0,999999,0,0,0,0.0,15.146785666666666,30.720257,32.78842061075575,9999,0,0,0,eth:ethertype:ip:tcp,3,0
156,-396594972.460633,-1586379889.842532000,0,1,0,0,,,,,aa:ae:08:00:45:00,40:2f:00:60:64:ef,,,66,131105.0,262144,171867908746.0,66,131105.0,262144,171867908746.0,-1586379889.842532,-396594972.460633,1586379889.842532,1773626635.9132648,-1586379889.842532,-396594972.460633,1586379889.842532,1773626635.9132648,eth:llc:data,4,4
157,14.87998175,59.519927000,0,0,4,0,57960,4985,192.168.20.106,77.219.9.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1791450874,3450009763,54,54.0,54,26244.0,999999,0,0,0,0.0,14.87998175,34.133223,46.397239910700655,9999,0,0,0,eth:ethertype:ip:tcp,4,0
158,30.7182535,61.436507000,0,0,2,0,46366,6606,192.168.20.106,197.210.64.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1882446646,1364152335,54,54.0,54,2916.0,999999,0,0,0,0.0,30.7182535,61.436507,43.442170712114795,9999,0,0,0,eth:ethertype:ip:tcp,2,0
159,0.0,0.000000000,0,0,1,0,49116,43935,192.168.20.106,41.73.105.49,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2645943150,2110462845,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
160,0.0,0.000000000,0,0,1,0,42650,6881,192.168.20.106,77.219.8.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2442052605,4118820901,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
