flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
799,281551022.649139,1126204090.596556000,0,0,3,0,46590,40448,192.168.20.106,169.255.184.166,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0139336666666667,2.026771,2.1901780681748235,9999,0,0,0,eth:ethertype:ip:tcp,3,0
800,112620404.684233,1126204046.842330000,0,0,9,0,39752,23212,192.168.20.106,197.210.47.21,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.714285714285715,74,128450.28571428571,58,58.0,58,3364.0,0.0,5.694494857142857,24.960015,35.29362951025528,0.3373,0.8862975,1.435295,1.0425552807945004,eth:ethertype:ip:tcp,7,2
801,51191091.80975933,1126204019.814705000,0,0,21,0,34330,443,192.168.20.106,52.30.130.103,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,121.25,583,1799498.9166666667,66,814.6666666666666,2722,43297543.777777776,0.0,0.9099778333333334,10.917186,10.454627603979102,-9e-06,0.22159411111111113,0.531592,1.7899145519396542,eth:ethertype:ip:tcp,12,9
802,51191091.658723764,1126204016.491923000,0,0,21,0,41350,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,107.18181818181819,583,1171481.636363636,66,883.4,1484,63663334.8,0.0,0.0007070000000000001,0.007349,0.007375931669965497,0.001696,0.0996497,0.486504,0.9118819305914005,eth:ethertype:ip:tcp,11,10
803,281551007.2246797,1126204028.898719000,0,0,3,0,47266,29706,192.168.20.106,178.223.59.201,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.070152,2.186653,2.3192420926640382,9999,0,0,0,eth:ethertype:ip:tcp,3,0
804,281551021.2232365,1126204084.892946000,0,0,3,0,35454,58712,192.168.20.106,93.138.150.69,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0327136666666668,2.080039,2.2332018553193977,9999,0,0,0,eth:ethertype:ip:tcp,3,0
805,125133784.15506035,1126204057.395543000,0,0,8,0,60970,14082,192.168.20.106,41.73.107.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,5.931676571428572,21.760061,36.33214290390676,0.425598,0.425598,0.425598,0.0,eth:ethertype:ip:tcp,7,1
806,70387752.65314576,1126204042.450332000,0,0,15,0,55014,443,192.168.20.106,172.217.19.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,139.22222222222223,653,1273887.111111111,66,200.66666666666666,646,1052121.3333333333,0.0,1.9618998888888888,17.653183,16.646811163693062,0.000575,0.17233283333333335,0.336686,0.8706652111723733,eth:ethertype:ip:tcp,9,6
807,125133783.544388,1126204051.899492000,0,0,8,0,40040,28178,192.168.20.106,41.73.105.239,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,3.5849937142857136,12.799907,21.9343569769487,0.262926,0.262926,0.262926,0.0,eth:ethertype:ip:tcp,7,1
808,9544102.100375239,1126204047.844278000,0,0,117,0,49350,443,192.168.20.106,216.58.208.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,232.6,1434,188460323.2,66,169.05263157894737,764,89649601.61403507,0.0,0.5208420666666665,10.782046,30.78777476244073,4e-06,0.08064564912280704,0.406381,4.517577354750493,eth:ethertype:ip:tcp,60,57
809,281551020.149666,1126204080.598664000,0,0,3,0,38170,45089,192.168.20.106,142.167.207.137,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0245896666666667,2.056544,2.214510915900093,9999,0,0,0,eth:ethertype:ip:tcp,3,0
810,281551009.96183753,1126204039.847350000,0,0,3,0,59102,16414,192.168.20.106,41.215.151.145,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.021914,2.05334,2.209067448477449,9999,0,0,0,eth:ethertype:ip:tcp,3,0
811,45048160.57465212,1126204014.366303000,0,0,24,0,46286,443,192.168.20.106,13.35.183.60,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,116.07692307692308,583,1959513.8461538462,66,613.8181818181819,1506,38134306.36363636,0.0,0.7350036923076924,9.552661,9.180002094579466,1.1e-05,0.13215690909090907,0.474965,1.335806599579717,eth:ethertype:ip:tcp,13,11
812,102382187.03546801,1126204057.390148000,0,0,10,0,59876,43913,192.168.20.106,89.8.51.118,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,101.55555555555556,122,660931.5555555555,58,58.0,58,0.0,0.0,4.800147444444445,22.613556,39.05524890641369,0.447484,0.447484,0.447484,0.0,eth:ethertype:ip:tcp,9,1
813,62566894.35539084,1126204098.397035000,0,0,17,0,54404,9444,192.168.20.106,197.253.66.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.371697333333333,26.66177,48.704948911704285,0.277942,0.399988,0.524826,1.6023215724258348,eth:ethertype:ip:tcp,12,5
814,160886299.95925444,1126204099.714781000,0,0,6,0,40006,19303,192.168.20.106,197.210.47.173,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,15.407037200000001,49.489935,64.58254378571304,0.404798,0.404798,0.404798,0.0,eth:ethertype:ip:tcp,5,1
815,281551010.46169025,1126204041.846761000,0,0,3,0,37952,29642,192.168.20.106,31.10.148.107,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0484193333333334,2.133351,2.27066731398606,9999,0,0,0,eth:ethertype:ip:tcp,3,0
816,125133783.54403745,1126204051.896337000,0,0,8,0,57138,53935,192.168.20.106,65.49.126.172,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,81.2,134,106201.6,66,68.66666666666667,74,18874.666666666664,0.0,0.8575405999999999,4.15685,3.8065655745643467,0.344099,0.411662,0.525822,0.8273160967663246,eth:ethertype:ip:tcp,5,3
817,86631077.25445594,1126204004.307927000,0,0,12,0,51006,443,192.168.20.106,34.196.237.80,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,159.0,583,941928.2857142856,66,681.8,1658,7973672.8,0.0,0.00022600000000000002,0.000949,0.001396421958332898,0.002243,0.16387340000000003,0.29243,0.6680880819787165,eth:ethertype:ip:tcp,7,5
818,62566894.36930573,1126204098.647503000,0,0,17,0,37680,1,192.168.20.106,197.253.66.58,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.953409583333333,30.209895,55.1903692984912,0.308023,0.413969,0.509563,1.6578445053636361,eth:ethertype:ip:tcp,12,5
819,281551007.96151924,1126204031.846077000,0,0,3,0,36004,6881,192.168.20.106,147.10.249.83,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0570599999999999,2.160007,2.290886558254831,9999,0,0,0,eth:ethertype:ip:tcp,3,0
820,80443144.4460835,1126204022.245169000,0,0,13,0,42742,443,192.168.20.106,216.58.207.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,160.14285714285714,653,964202.0,66,102.66666666666667,278,269668.0,0.0,0.08718442857142858,0.567003,0.5587692181837813,1.7e-05,1.8601900000000002,9.675437,9.937118933644216,eth:ethertype:ip:tcp,7,6
821,281551020.3996045,1126204081.598418000,0,0,3,0,34808,15703,192.168.20.106,109.81.210.152,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0723063333333334,2.213328,2.327701554712001,9999,0,0,0,eth:ethertype:ip:tcp,3,0
822,281551009.21103203,1126204036.844128000,0,0,3,0,56528,51195,192.168.20.106,91.140.91.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.016419,2.026722,2.1947777521166008,9999,0,0,0,eth:ethertype:ip:tcp,3,0
823,125133780.98866266,1126204028.897964000,0,0,8,0,53224,23125,192.168.20.106,181.53.42.159,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,71.6,122,82720.0,54,58.0,66,13488.0,0.0,0.0325716,0.123921,0.138844726230419,0.694637,0.7595756666666666,0.875622,1.5213763610851414,eth:ethertype:ip:tcp,5,3
824,112620404.56478521,1126204045.647852000,0,0,9,0,46210,4280,192.168.20.106,197.210.64.185,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.714285714285715,74,128450.28571428571,58,58.0,58,3364.0,0.0,5.772864,25.173379,35.760473284506276,0.664855,0.8681155,1.071376,0.8915937147605405,eth:ethertype:ip:tcp,7,2
825,375401361.38231164,1126204084.146935000,0,0,2,0,41000,58485,192.168.20.106,105.212.8.144,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.353363,0.353363,0.353363,0.0,eth:ethertype:ip:tcp,1,1
826,281551018.6497665,1126204074.599066000,0,0,3,0,34624,17580,192.168.20.106,203.177.179.183,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0147223333333333,2.026594,2.1916120988178234,9999,0,0,0,eth:ethertype:ip:tcp,3,0
827,281551009.72464025,1126204038.898561000,0,0,3,0,53368,22320,192.168.20.106,73.201.88.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0612089999999998,2.159979,2.29846654558164,9999,0,0,0,eth:ethertype:ip:tcp,3,0
828,59273895.77955385,1126204019.811523000,0,0,18,0,37338,443,192.168.20.106,52.202.106.206,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,131.1,583,1416248.9,66,870.0,4162,39169853.75,0.0,0.022315599999999998,0.174227,0.2075069052653429,1.8e-05,0.9208492500000001,5.075846,6.639012343934508,eth:ethertype:ip:tcp,10,8
829,281551007.96177274,1126204031.847091000,0,0,3,0,55210,45414,192.168.20.106,117.247.171.6,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0573843333333333,2.159948,2.291468886990613,9999,0,0,0,eth:ethertype:ip:tcp,3,0
830,281551005.72453153,1126204022.898126000,0,0,3,0,60582,33403,192.168.20.106,105.232.101.198,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0610616666666666,2.160005,2.2982011557339073,9999,0,0,0,eth:ethertype:ip:tcp,3,0
831,140775504.23711938,1126204033.896955000,0,0,7,0,42994,16521,192.168.20.106,103.247.51.244,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,0.09341250000000001,0.323838,0.3108774428951062,0.675447,0.7162700000000001,0.776594,1.4332013519979203,eth:ethertype:ip:tcp,4,3
832,281551022.46179426,1126204089.847177000,0,0,3,0,35678,51741,192.168.20.106,24.133.102.96,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0485766666666667,2.133098,2.2709137572005385,9999,0,0,0,eth:ethertype:ip:tcp,3,0
833,375401338.783024,1126204016.349072000,0,0,2,0,32952,6881,192.168.20.106,177.45.47.250,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.881685,0.881685,0.881685,0.0,eth:ethertype:ip:tcp,1,1
834,281551008.9624578,1126204035.849831000,0,0,3,0,60000,45123,192.168.20.106,92.53.53.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.040515,2.106642,2.2518149570659665,9999,0,0,0,eth:ethertype:ip:tcp,3,0
835,281551010.349579,1126204041.398316000,0,0,3,0,50780,36679,192.168.20.106,41.80.96.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0411236666666666,2.106673,2.2529382559799545,9999,0,0,0,eth:ethertype:ip:tcp,3,0
836,160886299.95924383,1126204099.714707000,0,0,6,0,49458,6971,192.168.20.106,197.210.47.218,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.0,74,53888.0,58,58.0,58,0.0,0.0,15.408314200000001,49.489887,64.58717493022552,0.398327,0.398327,0.398327,0.0,eth:ethertype:ip:tcp,5,1
837,281551009.21122277,1126204036.844891000,0,0,3,0,53394,42645,192.168.20.106,90.181.4.103,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0166656666666667,2.026673,2.1952279424480428,9999,0,0,0,eth:ethertype:ip:tcp,3,0
838,281551019.3496268,1126204077.398507000,0,0,3,0,51968,20103,192.168.20.106,178.221.109.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0234213333333333,2.053303,2.2118456783891287,9999,0,0,0,eth:ethertype:ip:tcp,3,0
839,140775506.48721775,1126204051.897742000,0,0,7,0,35824,44349,192.168.20.106,45.121.91.180,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.10267625,4.1746,3.7547192002827257,0.261165,0.35018600000000005,0.463445,0.7054319327707436,eth:ethertype:ip:tcp,4,3
840,281551021.2238187,1126204084.895275000,0,0,3,0,46324,53913,192.168.20.106,89.77.161.6,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0334533333333333,2.079873,2.2345392920315064,9999,0,0,0,eth:ethertype:ip:tcp,3,0
841,375401363.28279066,1126204089.848372000,0,0,2,0,47542,6881,192.168.20.106,2.135.62.56,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.298653,0.298653,0.298653,0.0,eth:ethertype:ip:tcp,1,1
842,281551022.46133876,1126204089.845355000,0,0,3,0,56456,41139,192.168.20.106,41.103.157.254,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0479973333333332,2.133253,2.2698786593262352,9999,0,0,0,eth:ethertype:ip:tcp,3,0
843,102382187.03548883,1126204057.390377000,0,0,10,0,55850,59696,192.168.20.106,62.44.138.161,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,101.55555555555556,122,660931.5555555555,58,58.0,58,0.0,0.0,4.611325666666667,21.333337,37.50163785992628,0.440215,0.440215,0.440215,0.0,eth:ethertype:ip:tcp,9,1
844,140775505.8556306,1126204046.845045000,0,0,7,0,56636,61442,192.168.20.106,43.252.14.195,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,85.0,134,65836.0,66,68.66666666666667,74,18874.666666666664,0.0,1.07640475,4.195079,3.697553568263109,0.305102,0.321524,0.333729,0.6431611042628951,eth:ethertype:ip:tcp,4,3
845,281551009.2109162,1126204036.843665000,0,0,3,0,54428,32589,192.168.20.106,92.53.45.80,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0162673333333334,2.026757,2.194501731925951,9999,0,0,0,eth:ethertype:ip:tcp,3,0
846,46925167.54721537,1126204021.133169000,0,0,23,0,36848,443,192.168.20.106,151.101.242.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,111.6923076923077,583,1815589.9999999998,66,760.7,1494,47299632.5,0.0,0.8028858461538462,10.435005,10.027839998068272,3.9e-05,0.1754446,0.486829,1.593564519798618,eth:ethertype:ip:tcp,13,10
847,281551004.3299645,1126204017.319858000,0,0,3,0,41338,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,64.0,74,4196.0,74,74.0,74,0.0,0.0,8e-06,1.6e-05,1.131370849898476e-05,0.284872,0.284872,0.284872,0.0,eth:ethertype:ip:tcp,2,1
848,125133782.98230346,1126204046.840731000,0,0,8,0,46306,24874,192.168.20.106,197.210.47.48,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,6.369123285714286,23.039929,38.98945066889771,0.46194,0.46194,0.46194,0.0,eth:ethertype:ip:tcp,7,1
849,281551006.72365874,1126204026.894635000,0,0,3,0,48820,52511,192.168.20.106,191.191.88.162,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0421486666666666,2.106732,2.254831919274398,9999,0,0,0,eth:ethertype:ip:tcp,3,0
850,66247294.525363125,1126204006.931173000,0,0,16,0,60358,443,192.168.20.106,35.190.72.21,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,131.44444444444446,583,1131647.111111111,66,862.5714285714286,2210,27429779.42857143,0.0,0.00014577777777777777,0.000617,0.0011882715738977068,0.002198,0.11788214285714287,0.351431,0.7194250115454307,eth:ethertype:ip:tcp,9,7
851,8531848.857078623,1126204049.134378000,0,0,131,0,54926,443,192.168.20.106,172.217.19.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,94.38235294117646,691,39999836.529411696,66,1241.5396825396826,2902,5925668891.682537,0.0,0.28576236764705887,19.170819,19.284613067308403,-2.1e-05,0.04194803174603175,0.523664,2.602488348681425,eth:ethertype:ip:tcp,68,63
852,75080267.3273818,1126204009.910727000,0,0,14,0,42690,443,192.168.20.106,34.102.232.42,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,139.625,583,983772.375,66,910.5,1709,21188302.833333336,0.0,0.00014512499999999996,0.000517,0.0010366911907602955,0.002904,0.17494533333333337,0.394502,0.8920668364549076,eth:ethertype:ip:tcp,8,6
853,140775505.70604062,1126204045.648325000,0,0,7,0,44612,10240,192.168.20.106,197.210.64.169,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.333333333333336,74,82233.33333333333,58,58.0,58,0.0,0.0,3.602740333333333,11.516625,18.463236141087275,0.476922,0.476922,0.476922,0.0,eth:ethertype:ip:tcp,6,1
854,281551008.9623785,1126204035.849514000,0,0,3,0,37604,23333,192.168.20.106,92.84.100.51,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0404173333333333,2.10669,2.251643315110692,9999,0,0,0,eth:ethertype:ip:tcp,3,0
855,51191091.65874204,1126204016.492325000,0,0,21,0,41348,443,192.168.20.106,216.58.208.234,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,107.18181818181819,583,1171481.636363636,66,883.5,1484,63677696.900000006,0.0,0.0007009090909090909,0.007045,0.007292279067616653,0.001008,0.098413,0.486566,0.9009432675588402,eth:ethertype:ip:tcp,11,10
856,375401342.6329647,1126204027.898894000,0,0,2,0,56634,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.006118,0.006118,0.006118,0.0,eth:ethertype:ip:tcp,1,1
857,3910430.6175552253,1126204017.855905000,0,0,287,0,45508,443,192.168.20.106,31.13.86.4,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,80.22608695652174,583,83648297.42608705,66,1643.5988372093022,8394,78993170158.57571,0.0,0.11612733043478261,7.274412,13.26721971297616,-9.9e-05,0.024369651162790707,0.513077,4.168009717029784,eth:ethertype:ip:tcp,115,172
858,125133782.98258911,1126204046.843302000,0,0,8,0,40222,52106,192.168.20.106,85.75.190.61,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,71.6,122,82720.0,54,58.0,66,13488.0,0.0,0.08207919999999999,0.247425,0.3441843079549095,0.336373,0.4065533333333333,0.445594,0.8146259848981822,eth:ethertype:ip:tcp,5,3
859,375401354.4654357,1126204063.396307000,0,0,2,0,36222,51726,192.168.20.106,37.224.18.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.443743,0.443743,0.443743,0.0,eth:ethertype:ip:tcp,1,1
860,59273895.057587735,1126204006.094167000,0,0,18,0,38260,443,192.168.20.106,144.2.1.5,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,127.8,583,1346740.9999999998,66,485.625,1506,11912215.875,0.0,9.429999999999999e-05,0.000486,0.0008628802350268546,2e-05,0.174098125,0.56877,1.2400758290258402,eth:ethertype:ip:tcp,10,8
861,51191091.71912709,1126204017.820796000,0,0,21,0,60486,443,192.168.20.106,54.236.77.237,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,118.25,583,1712846.9166666667,66,670.5555555555555,1506,29212277.555555552,0.0,0.9028700000000001,10.83182,10.372958552703805,0.000476,0.21767277777777774,0.57681,1.7585083894909344,eth:ethertype:ip:tcp,12,9
862,70387752.71082243,1126204043.373159000,0,0,15,0,35746,443,192.168.20.106,172.217.19.164,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,148.0,650,1109724.0,66,98.57142857142857,278,355165.71428571426,0.0,0.006045125,0.040365,0.04431881490264603,2.1e-05,1.6471518571428572,9.820643,10.432450305994642,eth:ethertype:ip:tcp,8,7
863,45048160.84548208,1126204021.137052000,0,0,24,0,41850,443,192.168.20.106,34.96.67.224,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,144.0,583,3525246.857142857,66,576.7,2987,27768658.700000003,0.0,0.0006248571428571429,0.004193,0.008207400032026848,3e-06,0.1292677,0.396262,1.1743672601462032,eth:ethertype:ip:tcp,14,10
864,80443143.58829208,1126204010.236089000,0,0,13,0,58836,443,192.168.20.106,162.247.242.18,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,159.0,583,941928.2857142856,66,632.5,3406,11540104.833333332,0.0,0.00027757142857142857,0.001374,0.0017304331414830386,6.4e-05,0.26471183333333337,0.622838,1.3510910526147009,eth:ethertype:ip:tcp,7,6
865,281551021.2236372,1126204084.894549000,0,0,3,0,56108,51195,192.168.20.106,91.140.91.54,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0332286666666668,2.079935,2.2341348067967313,9999,0,0,0,eth:ethertype:ip:tcp,3,0
866,375401358.79941803,1126204076.398254000,0,0,2,0,33028,44851,192.168.20.106,185.90.57.174,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.269339,0.269339,0.269339,0.0,eth:ethertype:ip:tcp,1,1
867,281551018.7220507,1126204074.888203000,0,0,3,0,46882,51413,192.168.20.106,200.121.174.143,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.0412283333333334,2.110385,2.253730959797553,9999,0,0,0,eth:ethertype:ip:tcp,3,0
868,375401363.5320434,1126204090.596130000,0,0,2,0,56048,6881,192.168.20.106,182.187.109.1,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.009349,0.009349,0.009349,0.0,eth:ethertype:ip:tcp,1,1
869,375401361.63128066,1126204084.893842000,0,0,2,0,34784,50585,192.168.20.106,91.206.154.149,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.261998,0.261998,0.261998,0.0,eth:ethertype:ip:tcp,1,1
870,112620404.18481831,1126204041.848183000,0,0,9,0,54956,20471,192.168.20.106,5.150.228.58,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,71.6,122,82720.0,54,57.0,66,29268.0,0.0,0.8118646,3.941786,3.6051571838368437,0.170704,0.39471649999999997,0.557642,1.1943164092337506,eth:ethertype:ip:tcp,5,4
871,66247295.19211953,1126204018.266032000,0,0,16,0,53254,443,192.168.20.106,104.18.89.237,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,120.77777777777777,571,959324.4444444445,54,516.2857142857143,1506,9947581.714285715,0.0,1.100613,9.904361,9.338874763251798,0.001308,0.1810227142857143,0.356684,1.0980948581832861,eth:ethertype:ip:tcp,9,7
872,140775508.01245752,1126204064.099660000,0,0,7,0,40096,52106,192.168.20.106,85.75.190.61,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,76.0,122,52756.0,54,58.0,66,13488.0,0.0,0.00621625,0.024093,0.02131637921294327,0.250762,0.335123,0.424134,0.6739808257633645,eth:ethertype:ip:tcp,4,3
873,281551020.39936495,1126204081.597460000,0,0,3,0,35848,54315,192.168.20.106,110.32.132.42,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,74,74.0,74,21904.0,999999,0,0,0,0.0,1.071998,2.21342,2.3271585055536432,9999,0,0,0,eth:ethertype:ip:tcp,3,0
874,48965391.69708874,1126204009.033041000,0,0,22,0,43050,443,192.168.20.106,52.44.53.196,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,190.15384615384616,1017,5282774.923076924,66,825.1111111111111,2946,44660062.0,0.0,0.0008814615384615383,0.008796,0.010826678864304103,2.3e-05,0.7912731111111111,4.89714,6.500133979090089,eth:ethertype:ip:tcp,13,9
875,62566894.341444954,1126204098.146009000,0,0,17,0,58706,42929,192.168.20.106,197.253.66.240,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,55.666666666666664,74,374982.6666666666,58,61.2,74,59968.0,0.0,4.916205416666666,30.220762,54.77958506621686,0.309114,0.4024374,0.498983,1.6117540027268429,eth:ethertype:ip:tcp,12,5
876,125133788.89724143,1126204100.075173000,0,0,8,0,43707,60586,197.210.64.245,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,58,58.0,58,0.0,54,54.0,54,104976.00000000001,0.0,0.0,0,0.0,3.8e-05,9.16432,32.429245,56.046929014696836,eth:ethertype:ip:tcp,1,7
877,125133783.54401077,1126204051.896097000,0,0,8,0,38020,23981,192.168.20.106,77.219.2.14,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,56.857142857142854,74,116427.42857142857,58,58.0,58,0.0,0.0,3.554531428571429,12.586614,21.742658987616345,0.259468,0.259468,0.259468,0.0,eth:ethertype:ip:tcp,7,1
